Stimulus_ID,Angle,Proximity,n_candidates,Candidates,Actor,path,label,annotator,list_id,Site,HeadTarget,face_x_min,face_y_min,face_x_max,face_y_max,option1_x,option1_y,option2_x,option2_y,option3_x,option3_y,option4_x,option4_y
1886,front,1,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4469.jpg,tulips,annotator2,14,SiteH,tulips,0.405422111,0.077814351,0.595555406,0.328832765,0.721407625,0.602150538,0.359726295,0.523949169,-1.0,-1.0,-1.0,-1.0
1887,front,1,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4470.jpg,wooden hand,annotator2,6,SiteH,tulips,0.406701695,0.074366219,0.594275822,0.332280897,0.716520039,0.632453568,0.359726295,0.523949169,-1.0,-1.0,-1.0,-1.0
1888,front,2,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4471.jpg,wooden hand,annotator2,4,SiteH,-1,0.428882522,0.08033981,0.619015816,0.326307307,0.853372434,0.632453568,0.250244379,0.500488759,-1.0,-1.0,-1.0,-1.0
1889,front,2,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4472.jpg,tulips,annotator2,9,SiteH,-1,0.407964056,0.076836834,0.593013461,0.327855248,0.853372434,0.632453568,0.250244379,0.500488759,-1.0,-1.0,-1.0,-1.0
1890,front,2,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4473.jpg,wooden hand,annotator2,2,SiteH,wooden hand,0.424938067,0.074366219,0.622960271,0.332280897,0.853372434,0.632453568,0.250244379,0.500488759,-1.0,-1.0,-1.0,-1.0
1891,front,2,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4474.jpg,tulips,annotator2,9,SiteH,wooden hand,0.424938067,0.074366219,0.622960271,0.332280897,0.853372434,0.632453568,0.250244379,0.500488759,-1.0,-1.0,-1.0,-1.0
1892,front,2,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4475.jpg,tulips,annotator2,7,SiteH,tulips,0.406701695,0.077814351,0.594275822,0.328832765,0.849462366,0.632453568,0.250244379,0.500488759,-1.0,-1.0,-1.0,-1.0
1893,front,2,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4476.jpg,wooden hand,annotator2,0,SiteH,tulips,0.407964056,0.074366219,0.593013461,0.332280897,0.853372434,0.632453568,0.250244379,0.500488759,-1.0,-1.0,-1.0,-1.0
1894,front,3,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4477.jpg,wooden hand,annotator2,-1,SiteH,-1,0.425493037,0.160243336,0.57548448,0.363705833,0.900293255,0.602150538,0.109481916,0.500488759,-1.0,-1.0,-1.0,-1.0
1895,front,3,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4478.jpg,tulips,annotator2,8,SiteH,-1,0.378572216,0.162963482,0.528563659,0.360985687,0.900293255,0.602150538,0.109481916,0.500488759,-1.0,-1.0,-1.0,-1.0
1896,front,3,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4479.jpg,wooden hand,annotator2,-1,SiteH,wooden hand,0.425493037,0.159551702,0.57548448,0.364397467,0.900293255,0.602150538,0.109481916,0.500488759,-1.0,-1.0,-1.0,-1.0
1897,front,3,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4480.jpg,tulips,annotator2,16,SiteH,wooden hand,0.425493037,0.160243336,0.57548448,0.363705833,0.900293255,0.602150538,0.109481916,0.500488759,-1.0,-1.0,-1.0,-1.0
1898,front,3,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4481.jpg,tulips,annotator2,12,SiteH,tulips,0.385414836,0.166873551,0.535406279,0.364895755,0.89540567,0.602150538,0.109481916,0.500488759,-1.0,-1.0,-1.0,-1.0
1899,front,3,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4482.jpg,wooden hand,annotator2,14,SiteH,tulips,0.38736987,0.166873551,0.537361313,0.364895755,0.900293255,0.602150538,0.109481916,0.51026393,-1.0,-1.0,-1.0,-1.0
1900,left,1,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4704.jpg,wooden hand,annotator2,0,SiteH,-1,0.625526082,0.047913523,0.793828757,0.282487259,0.359726295,0.602150538,0.165200391,0.440860215,-1.0,-1.0,-1.0,-1.0
1901,left,1,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4705.jpg,tulips,annotator2,0,SiteH,-1,0.663876244,0.087991725,0.835634997,0.32256546,0.382209189,0.632453568,0.105571848,0.476050831,-1.0,-1.0,-1.0,-1.0
1902,left,1,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4706.jpg,wooden hand,annotator2,1,SiteH,wooden hand,0.662898727,0.043871987,0.83465748,0.286528795,0.382209189,0.602150538,0.105571848,0.442815249,-1.0,-1.0,-1.0,-1.0
1903,left,1,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4707.jpg,tulips,annotator2,6,SiteH,wooden hand,0.66876383,0.052801109,0.840522583,0.287374844,0.390029326,0.632453568,0.105571848,0.442815249,-1.0,-1.0,-1.0,-1.0
1904,left,1,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4708.jpg,tulips,annotator2,15,SiteH,tulips,0.653123556,0.059428678,0.824882309,0.284657344,0.390029326,0.608993157,0.105571848,0.442815249,-1.0,-1.0,-1.0,-1.0
1905,left,1,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4709.jpg,wooden hand,annotator2,4,SiteH,tulips,0.653123556,0.057892224,0.824882309,0.286193797,0.390029326,0.632453568,0.105571848,0.442815249,-1.0,-1.0,-1.0,-1.0
1906,left,2,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4710.jpg,wooden hand,annotator2,2,SiteH,-1,0.693201758,0.057892224,0.86496051,0.286193797,0.542521994,0.632453568,0.1485826,0.42228739,-1.0,-1.0,-1.0,-1.0
1907,left,2,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4711.jpg,tulips,annotator2,3,SiteH,-1,0.678539001,0.060944451,0.850297754,0.283141571,0.542521994,0.602150538,0.1485826,0.407624633,-1.0,-1.0,-1.0,-1.0
1908,left,2,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4712.jpg,wooden hand,annotator2,10,SiteH,wooden hand,0.704704968,0.047913523,0.873007642,0.282487259,0.542521994,0.602150538,0.064516129,0.401759531,-1.0,-1.0,-1.0,-1.0
1909,left,2,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4713.jpg,tulips,annotator2,7,SiteH,wooden hand,0.708057432,0.047913523,0.869655178,0.282487259,0.542521994,0.602150538,0.165200391,0.407624633,-1.0,-1.0,-1.0,-1.0
1910,left,2,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4715.jpg,tulips,annotator2,2,SiteH,tulips,0.668956748,0.17030439,0.830554494,0.375150155,0.542521994,0.671554252,0.064516129,0.481915934,-1.0,-1.0,-1.0,-1.0
1911,left,2,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4716.jpg,wooden hand,annotator2,10,SiteH,tulips,0.668956748,0.169608054,0.830554494,0.375846491,0.500488759,0.671554252,0.146627566,0.481915934,-1.0,-1.0,-1.0,-1.0
1912,left,3,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4717.jpg,wooden hand,annotator2,2,SiteH,-1,0.76140096,0.090709225,0.929703635,0.315937891,0.788856305,0.632453568,0.11827957,0.382209189,-1.0,-1.0,-1.0,-1.0
1913,left,3,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4718.jpg,tulips,annotator2,13,SiteH,-1,0.720765154,0.100752467,0.882362901,0.309804718,0.769305963,0.632453568,0.11827957,0.382209189,-1.0,-1.0,-1.0,-1.0
1914,left,3,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4719.jpg,wooden hand,annotator2,-1,SiteH,wooden hand,0.758468408,0.091247481,0.926771083,0.313444601,0.788856305,0.632453568,0.11827957,0.39198436,-1.0,-1.0,-1.0,-1.0
1915,left,3,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4720.jpg,tulips,annotator2,3,SiteH,wooden hand,0.755762852,0.089570389,0.927521605,0.320986795,0.788856305,0.632453568,0.11827957,0.405669599,-1.0,-1.0,-1.0,-1.0
1916,left,3,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4721.jpg,tulips,annotator2,2,SiteH,tulips,0.710748901,0.135593003,0.866963709,0.333615208,0.769305963,0.671554252,0.11827957,0.417399804,-1.0,-1.0,-1.0,-1.0
1917,left,3,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4722.jpg,wooden hand,annotator2,13,SiteH,tulips,0.708057432,0.132181223,0.869655178,0.337026988,0.769305963,0.671554252,0.11827957,0.419354839,-1.0,-1.0,-1.0,-1.0
1918,right,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3899.jpg,kettle,annotator2,4,SiteB,-1,0.228956494,0.108914904,0.365373907,0.301642281,0.921798631,0.590420332,0.721407625,0.500488759,0.500488759,0.458455523,-1.0,-1.0
1919,right,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3900.jpg,bunny,annotator2,7,SiteB,-1,0.213418692,0.116719007,0.355496264,0.305568383,0.902248289,0.579667644,0.721407625,0.500488759,0.500488759,0.458455523,-1.0,-1.0
1920,right,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3901.jpg,tulips,annotator2,5,SiteB,-1,0.206790648,0.116719007,0.338663898,0.305568383,0.902248289,0.590420332,0.703812317,0.602150538,0.500488759,0.458455523,-1.0,-1.0
1921,right,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3902.jpg,kettle,annotator2,4,SiteB,kettle,0.22700146,0.125516661,0.363418872,0.314366037,0.902248289,0.590420332,0.721407625,0.602150538,0.500488759,0.458455523,-1.0,-1.0
1922,right,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3903.jpg,bunny,annotator2,8,SiteB,kettle,0.235138644,0.132652707,0.367011894,0.318960196,0.902248289,0.590420332,0.721407625,0.602150538,0.500488759,0.458455523,-1.0,-1.0
1923,right,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3904.jpg,tulips,annotator2,16,SiteB,kettle,0.235138644,0.137540292,0.367011894,0.323847782,0.902248289,0.590420332,0.721407625,0.602150538,0.500488759,0.467253177,-1.0,-1.0
1924,right,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3905.jpg,bunny,annotator2,18,SiteB,bunny,0.189390831,0.143111969,0.379524125,0.331961345,0.902248289,0.590420332,0.721407625,0.632453568,0.500488759,0.470185728,-1.0,-1.0
1925,right,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3906.jpg,kettle,annotator2,3,SiteB,bunny,0.188378927,0.149270498,0.386401132,0.335577987,0.902248289,0.594330401,0.721407625,0.500488759,0.500488759,0.481915934,-1.0,-1.0
1926,right,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3907.jpg,tulips,annotator2,6,SiteB,bunny,0.224009471,0.155819692,0.358590724,0.344669067,0.902248289,0.594330401,0.721407625,0.500488759,0.500488759,0.500488759,-1.0,-1.0
1927,right,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3908.jpg,tulips,annotator2,2,SiteB,tulips,0.221650148,0.164910771,0.358995013,0.351218261,0.935483871,0.632453568,0.721407625,0.500488759,0.500488759,0.500488759,-1.0,-1.0
1928,right,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3909.jpg,kettle,annotator2,18,SiteB,tulips,0.222627665,0.166865806,0.35997253,0.353173295,0.935483871,0.632453568,0.721407625,0.671554252,0.500488759,0.500488759,-1.0,-1.0
1929,right,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3910.jpg,bunny,annotator2,3,SiteB,tulips,0.224009471,0.167549897,0.358590724,0.356399272,0.921798631,0.632453568,0.721407625,0.671554252,0.500488759,0.500488759,-1.0,-1.0
1930,right,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3911.jpg,kettle,annotator2,12,SiteB,-1,0.199948028,0.131381764,0.331821278,0.320231139,0.884652981,0.579667644,0.671554252,0.602150538,0.335288368,0.470185728,-1.0,-1.0
1931,right,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3912.jpg,bunny,annotator2,0,SiteB,-1,0.196638992,0.141450361,0.331220245,0.32775785,0.884652981,0.579667644,0.671554252,0.602150538,0.335288368,0.476050831,-1.0,-1.0
1932,right,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3913.jpg,tulips,annotator2,0,SiteB,-1,0.184307754,0.131381764,0.316181004,0.320231139,0.884652981,0.579667644,0.671554252,0.602150538,0.335288368,0.470185728,-1.0,-1.0
1933,right,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3914.jpg,kettle,annotator2,10,SiteB,kettle,0.218520853,0.140179418,0.350394103,0.329028793,0.884652981,0.590420332,0.671554252,0.632453568,0.335288368,0.481915934,-1.0,-1.0
1934,right,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3915.jpg,bunny,annotator2,11,SiteB,kettle,0.21984761,0.143111969,0.349067346,0.331961345,0.884652981,0.590420332,0.671554252,0.632453568,0.335288368,0.481915934,-1.0,-1.0
1935,right,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3916.jpg,tulips,annotator2,19,SiteB,kettle,0.221999811,0.147999555,0.346915145,0.33684893,0.89540567,0.594330401,0.671554252,0.632453568,0.335288368,0.481915934,-1.0,-1.0
1936,right,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3917.jpg,bunny,annotator2,2,SiteB,bunny,0.19603796,0.144382912,0.327911209,0.330690402,0.884652981,0.579667644,0.671554252,0.632453568,0.335288368,0.476050831,-1.0,-1.0
1937,right,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3918.jpg,kettle,annotator2,13,SiteB,bunny,0.162963482,0.149270498,0.360985687,0.335577987,0.884652981,0.594330401,0.671554252,0.632453568,0.335288368,0.481915934,-1.0,-1.0
1938,right,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3919.jpg,tulips,annotator2,0,SiteB,bunny,0.166873551,0.147999555,0.364895755,0.33684893,0.884652981,0.594330401,0.671554252,0.632453568,0.335288368,0.481915934,-1.0,-1.0
1939,right,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3920.jpg,tulips,annotator2,7,SiteB,tulips,0.155698316,0.147999555,0.305689759,0.33684893,0.884652981,0.594330401,0.671554252,0.500488759,0.31769306,0.476050831,-1.0,-1.0
1940,right,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3921.jpg,kettle,annotator2,19,SiteB,tulips,0.176487618,0.151909623,0.308360867,0.340758999,0.884652981,0.594330401,0.671554252,0.500488759,0.335288368,0.481915934,-1.0,-1.0
1941,right,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3922.jpg,bunny,annotator2,12,SiteB,tulips,0.178442652,0.155819692,0.310315902,0.344669067,0.884652981,0.602150538,0.671554252,0.632453568,0.335288368,0.500488759,-1.0,-1.0
1942,right,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3923.jpg,kettle,annotator2,17,SiteB,-1,0.203426986,0.16882084,0.32834232,0.355128329,0.884652981,0.632453568,0.590420332,0.671554252,0.165200391,0.467253177,-1.0,-1.0
1943,right,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3924.jpg,bunny,annotator2,5,SiteB,-1,0.174215536,0.182676547,0.310632949,0.362777999,0.884652981,0.632453568,0.579667644,0.671554252,0.070381232,0.500488759,-1.0,-1.0
1944,right,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3925.jpg,tulips,annotator2,10,SiteB,-1,0.159869827,0.185609098,0.291743076,0.36571055,0.884652981,0.632453568,0.579667644,0.671554252,0.1485826,0.481915934,-1.0,-1.0
1945,right,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3926.jpg,kettle,annotator2,3,SiteB,kettle,0.203426986,0.204249026,0.32834232,0.378351169,0.884652981,0.632453568,0.579667644,0.671554252,0.1485826,0.500488759,-1.0,-1.0
1946,right,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3927.jpg,bunny,annotator2,12,SiteB,kettle,0.21514692,0.204249026,0.330307625,0.378351169,0.884652981,0.632453568,0.590420332,0.671554252,0.165200391,0.500488759,-1.0,-1.0
1947,right,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3928.jpg,tulips,annotator2,8,SiteB,kettle,0.206790648,0.197406407,0.338663898,0.371508549,0.884652981,0.632453568,0.602150538,0.671554252,0.078201369,0.500488759,-1.0,-1.0
1948,right,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3929.jpg,bunny,annotator2,17,SiteB,bunny,0.192127891,0.211024543,0.324001141,0.391125995,0.884652981,0.632453568,0.594330401,0.671554252,0.165200391,0.500488759,-1.0,-1.0
1949,right,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3930.jpg,kettle,annotator2,3,SiteB,bunny,0.197561884,0.2198893,0.322477217,0.393991443,0.89540567,0.632453568,0.602150538,0.671554252,0.165200391,0.500488759,-1.0,-1.0
1950,right,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3931.jpg,tulips,annotator2,5,SiteB,bunny,0.194082925,0.216889645,0.325956175,0.396991098,0.89540567,0.671554252,0.602150538,0.671554252,0.165200391,0.500488759,-1.0,-1.0
1951,right,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3932.jpg,tulips,annotator2,0,SiteB,tulips,0.171600032,0.224776886,0.303473282,0.398879028,0.89540567,0.632453568,0.602150538,0.671554252,0.165200391,0.500488759,-1.0,-1.0
1952,right,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3933.jpg,kettle,annotator2,19,SiteB,tulips,0.164757412,0.227709437,0.296630662,0.40181158,0.89540567,0.671554252,0.602150538,0.671554252,0.165200391,0.500488759,-1.0,-1.0
1953,right,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3934.jpg,bunny,annotator2,5,SiteB,tulips,0.168236371,0.234484953,0.293151704,0.414586406,0.89540567,0.671554252,0.602150538,0.686217009,0.165200391,0.500488759,-1.0,-1.0
1954,front,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3935.jpg,kettle,annotator2,19,SiteB,-1,0.461723121,0.100045135,0.623320867,0.322242255,0.810361681,0.671554252,0.500488759,0.500488759,0.105571848,0.467253177,-1.0,-1.0
1955,front,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3936.jpg,bunny,annotator2,14,SiteB,-1,0.461723121,0.108842789,0.623320867,0.331039909,0.810361681,0.671554252,0.500488759,0.500488759,0.105571848,0.481915934,-1.0,-1.0
1956,front,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3937.jpg,tulips,annotator2,12,SiteB,-1,0.449799998,0.077239037,0.621558751,0.311812772,0.853372434,0.721407625,0.500488759,0.500488759,0.188660802,0.42228739,-1.0,-1.0
1957,front,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3938.jpg,kettle,annotator2,18,SiteB,kettle,0.462533353,0.121280326,0.616645532,0.330332577,0.788856305,0.671554252,0.500488759,0.500488759,0.105571848,0.458455523,-1.0,-1.0
1958,front,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3939.jpg,bunny,annotator2,17,SiteB,kettle,0.465465904,0.121280326,0.619578084,0.330332577,0.788856305,0.671554252,0.500488759,0.500488759,0.109481916,0.458455523,-1.0,-1.0
1959,front,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3940.jpg,tulips,annotator2,8,SiteB,kettle,0.464655672,0.109858369,0.626253419,0.32611426,0.788856305,0.671554252,0.500488759,0.500488759,0.109481916,0.442815249,-1.0,-1.0
1960,front,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3941.jpg,bunny,annotator2,3,SiteB,bunny,0.464593721,0.114867096,0.614585164,0.321105533,0.788856305,0.671554252,0.500488759,0.500488759,0.225806452,0.403714565,-1.0,-1.0
1961,front,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3942.jpg,kettle,annotator2,5,SiteB,bunny,0.464593721,0.114867096,0.614585164,0.321105533,0.810361681,0.671554252,0.500488759,0.500488759,0.225806452,0.403714565,-1.0,-1.0
1962,front,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3943.jpg,tulips,annotator2,9,SiteB,bunny,0.464593721,0.11682213,0.614585164,0.323060568,0.810361681,0.671554252,0.500488759,0.500488759,0.225806452,0.407624633,-1.0,-1.0
1963,front,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3944.jpg,tulips,annotator2,18,SiteB,tulips,0.45481855,0.136269349,0.604809993,0.325118725,0.810361681,0.671554252,0.500488759,0.500488759,0.230694037,0.407624633,-1.0,-1.0
1964,front,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3945.jpg,kettle,annotator2,8,SiteB,tulips,0.451706867,0.14000136,0.607921676,0.344847125,0.788856305,0.671554252,0.500488759,0.500488759,0.225806452,0.42228739,-1.0,-1.0
1965,front,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3946.jpg,bunny,annotator2,18,SiteB,tulips,0.451706867,0.14000136,0.607921676,0.344847125,0.810361681,0.671554252,0.500488759,0.500488759,0.225806452,0.407624633,-1.0,-1.0
1966,front,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3947.jpg,kettle,annotator2,4,SiteB,-1,0.432280052,0.08543846,0.568697465,0.274287835,0.866080156,0.590420332,0.500488759,0.500488759,0.11827957,0.359726295,-1.0,-1.0
1967,front,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3948.jpg,bunny,annotator2,14,SiteB,-1,0.446942809,0.141450361,0.583360221,0.32775785,0.884652981,0.632453568,0.500488759,0.632453568,0.146627566,0.407624633,-1.0,-1.0
1968,front,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3949.jpg,tulips,annotator2,14,SiteB,-1,0.446942809,0.070775703,0.583360221,0.259625079,0.884652981,0.590420332,0.500488759,0.548387097,0.165200391,0.335288368,-1.0,-1.0
1969,front,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3950.jpg,kettle,annotator2,6,SiteB,kettle,0.485065976,0.077618323,0.621483388,0.266467698,0.900293255,0.542521994,0.542521994,0.500488759,0.165200391,0.335288368,-1.0,-1.0
1970,front,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3951.jpg,bunny,annotator2,4,SiteB,kettle,0.485065976,0.081528391,0.621483388,0.270377767,0.89540567,0.542521994,0.500488759,0.548387097,0.165200391,0.335288368,-1.0,-1.0
1971,front,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3952.jpg,tulips,annotator2,14,SiteB,kettle,0.487338057,0.081528391,0.619211307,0.270377767,0.89540567,0.542521994,0.542521994,0.500488759,0.165200391,0.335288368,-1.0,-1.0
1972,front,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3953.jpg,bunny,annotator2,3,SiteB,bunny,0.473652818,0.08543846,0.605526068,0.274287835,0.900293255,0.590420332,0.542521994,0.500488759,0.165200391,0.335288368,-1.0,-1.0
1973,front,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3954.jpg,kettle,annotator2,12,SiteB,bunny,0.473652818,0.091596988,0.605526068,0.277904478,0.900293255,0.590420332,0.542521994,0.548387097,0.165200391,0.335288368,-1.0,-1.0
1974,front,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3955.jpg,tulips,annotator2,1,SiteB,bunny,0.471380737,0.094236114,0.607798149,0.283085489,0.900293255,0.590420332,0.542521994,0.548387097,0.172043011,0.359726295,-1.0,-1.0
1975,front,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3956.jpg,tulips,annotator2,12,SiteB,tulips,0.456658543,0.101372159,0.591239796,0.287679649,0.900293255,0.590420332,0.542521994,0.548387097,0.172043011,0.359726295,-1.0,-1.0
1976,front,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3957.jpg,kettle,annotator2,9,SiteB,tulips,0.419689885,0.103327194,0.581287632,0.289634683,0.89540567,0.590420332,0.542521994,0.579667644,0.172043011,0.359726295,-1.0,-1.0
